key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r3-qwen3_8b-s0207-exposed,3,qwen3:8b,207,exposed,hidden,14050,2022-07-26,2022-07-27,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.389600435271859,1954,100,stop,9d668818563b0ae418d698a80d5844814bf1974b46ad659b33356adf371d0fb3,1ba160b9b6adc7efb61d3f254486a83570917b2a3d0c1abc6ff9dff76b3c2d01,False,ABSTAIN,0.9999934993911488,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000527|episode-000528|episode-000416,0.4128134651828909,0.4
r3-qwen3_8b-s0094-exposed,3,qwen3:8b,94,exposed,exposed,14051,2022-04-04,2022-04-05,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.77214583940804,1960,121,stop,b1574544fd939df258afdf3bac07c0f25926f047621680e4fe823d57cdca07e5,96581f4e4bc7c5cf7899c03f4146bb6c95f66bf2799cd84950530e7de3099250,False,ABSTAIN,0.6314024643784618,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-000239|episode-000241|episode-000240|episode-000243|episode-000246,0.4802462939935627,0.5
r3-qwen3_8b-s0094-hidden,3,qwen3:8b,94,hidden,exposed,14052,2022-04-04,2022-04-05,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.8775374721735716,1175,74,stop,ceeb9f6f8eb3c3ed1c8897e19b03779976d960eb775d573c3a4b15b3c0d4ed87,53803f646558bd25f466aed981964eb51ec0373f05dd62dd62dc7ca6f7cc079c,False,ABSTAIN,0.9748213144060628,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,,0.4802462939935627,0.5
r3-qwen3_8b-s1051-exposed,3,qwen3:8b,1051,exposed,exposed,14053,2024-11-16,2024-11-17,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.8015032690018415,1951,51,stop,3167641bed8cbad0ea80934245b9b80ab7db95055fc80dccf3f341e0542597db,cd47dc8ab4313756452574cfcca477468e8842a80f26e57ecf25eb95ebac3fb0,False,ABSTAIN,0.85,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4388331733219937,0.45
r3-qwen3_8b-s1051-hidden,3,qwen3:8b,1051,hidden,exposed,14054,2024-11-16,2024-11-17,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.6349413730204105,1183,64,stop,674364b221d0ea312200186517522e4e4d1cff56a4e919d0cc81bd2f36aaaf49,edb0816cc5f0654419abdaa5168a767868d99752d6b6e1793e59574acaae881f,False,BTC,0.999992043950651,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.46689151465589396,0.45
r3-qwen3_8b-s0521-hidden,3,qwen3:8b,521,hidden,hidden,14055,2023-06-05,2023-06-06,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4682500902563334,1172,59,stop,1b709600802def0f3e3174d1c5e7d3261aa250a1231038ed5ad9951de3c34a00,7be75839edc56e784a0949516136e914e587c8acde19727eaf4ec9f109a306dc,False,ABSTAIN,0.9914770221949268,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4761348544278604,0.5
r3-qwen3_8b-s0521-exposed,3,qwen3:8b,521,exposed,hidden,14056,2023-06-05,2023-06-06,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.834306253120303,1960,122,stop,0778ddea47c48704a428091af491ca4928bf426083b5bdebf3705390d27bf56c,6553ff3d4ac2701c2d9c88303ee7d06aa8844fc08ad59eab6daf1624a5648a33,False,ABSTAIN,0.9914770221949268,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000862|episode-000863|episode-000864|episode-000874|episode-000885,0.4761348544278604,0.5
r3-qwen3_8b-s1132-hidden,3,qwen3:8b,1132,hidden,hidden,14057,2025-02-05,2025-02-06,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5266127325594425,1170,59,stop,f8b1c7050d67d97417cde9857cd6f60b8c427f10d25dfb9c4f9b5112191994fb,e8d2b898dabe134627f995e819cfa8113196f420d39a5ca06bb977ff4842d706,False,ABSTAIN,0.9920549476244463,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.429242861376162,0.45
r3-qwen3_8b-s1132-exposed,3,qwen3:8b,1132,exposed,hidden,14058,2025-02-05,2025-02-06,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8128638230264187,1958,122,stop,188d1336a55456b18a9ee882a6c155ab9c0555f4a8991c2eabbe5ed3ed9fe72c,d04f8fea885db03d30463e4d377e27d0281c564e08488d38c5f51bbbc2489229,False,ABSTAIN,0.6314024643784618,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-001261|episode-001119|episode-001118|episode-000863|episode-000324,0.429242861376162,0.45
r3-qwen3_8b-s0051-hidden,3,qwen3:8b,51,hidden,hidden,14059,2022-02-20,2022-02-21,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.339046198874712,1176,46,stop,73ec79dc799cc1d5b24529b0a0c944b5b6361160ca1a1a0518c23b96adfd2558,71488d051c882a6ea9625b3c8bec95cd36c66fb2e7a01230aeea8e8db8bbddcb,False,ABSTAIN,0.9976,BEARISH_ROUTER|HIGH_VOLATILITY,,0.4615769933152447,0.45
r3-qwen3_8b-s0051-exposed,3,qwen3:8b,51,exposed,hidden,14060,2022-02-20,2022-02-21,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.436332317069173,1939,99,stop,8313b4c31c99f19011b107a61d2cabef719c3ccaa88ef42d1a69738c1ae9cfc1,77aa4d20ca8a7339c32cfbda16fc462971c6296edd2d614fd82c027a26381e53,False,ABSTAIN,0.9976144126741052,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000415|episode-000368|episode-000369,0.4615769933152447,0.45
r3-qwen3_8b-s1133-exposed,3,qwen3:8b,1133,exposed,exposed,14061,2025-02-06,2025-02-07,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.7747618220746517,1964,122,stop,8d72cb364de9014db10b4395230cf0921aee3c6fa19201e8b1d96565eccdc1d1,954a5c28331996bba18ba46d08f0f7e0069493790cba8ac91f46a22ad014e6e4,False,ABSTAIN,0.9894587576826464,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-001497|episode-001261|episode-001264|episode-000324|episode-001310,0.4292444359969261,0.45
r3-qwen3_8b-s1133-hidden,3,qwen3:8b,1133,hidden,exposed,14062,2025-02-06,2025-02-07,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.8337859585881233,1176,74,stop,efdab9472f578a7968bdf3b1705ee7d04bb9c5121cb64601907a21eb53337445,b248c8650a7d406748eb0756785cdab29ad3935d7711b5730b35a994cc93b584,False,ABSTAIN,0.9894587576826464,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,,0.4292444359969261,0.45
r3-qwen3_8b-s1218-exposed,3,qwen3:8b,1218,exposed,exposed,14063,2025-05-02,2025-05-03,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.3233670629560947,1948,91,stop,19ad929460e89ae1984f50d37060754494256373848a21c67286551999e7a52b,20ded38eee33459c1e1b238fd59037413b53b62a1af22f800a39047bc3adcf7e,False,BTC,0.8609187118803262,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-000311|episode-001384,0.4506922552919803,0.45
r3-qwen3_8b-s1218-hidden,3,qwen3:8b,1218,hidden,exposed,14064,2025-05-02,2025-05-03,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.8955179955810308,1173,74,stop,c7cacaae888974d2f35bcc4429cfb2cb944e0427f34a3f51e5f76bf021bde979,be470307f3d90b8917974f08b427323ef72535f725efeb50c2c2da7db0f3346f,False,BTC,0.8609187118803262,BULLISH_ROUTER|POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4506922552919803,0.45
r3-qwen3_8b-s0821-hidden,3,qwen3:8b,821,hidden,hidden,14065,2024-03-31,2024-04-01,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7534259036183357,1174,70,stop,738a8a1acfe9881345783224136aada8accbc7a79e9b7597d3f94b9cf0364734,0abc604cec587f402ba538575962fc6641ffd86ddf1fe42921d392554bd14c55,False,BTC,0.9997558233642408,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.466896367300198,0.45
r3-qwen3_8b-s0821-exposed,3,qwen3:8b,821,exposed,hidden,14066,2024-03-31,2024-04-01,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4338376317173243,1945,99,stop,9b38f4885bfa637cd7631d8187ad7a1f020633cece915b8c04265967bbfc87ab,fa03d698a5c3117d6e8651e58d1ba1d3878516a9500b3c71b5dc07449473139f,False,BTC,0.9997558233642408,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001185|episode-000075|episode-000074,0.466896367300198,0.45
r3-qwen3_8b-s0098-hidden,3,qwen3:8b,98,hidden,hidden,14067,2022-04-08,2022-04-09,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.492822676897049,1171,58,stop,0d390f40e34fa6b25aee6c924ddff1f2d197408c73af21252b91112bd72491bb,e90e0d733066d4e4834b4539d8e96bf2a905e7ee69516b86cd61fcb59663c288,False,ABSTAIN,0.915063572219416,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4776102175023441,0.5
r3-qwen3_8b-s0098-exposed,3,qwen3:8b,98,exposed,hidden,14068,2022-04-08,2022-04-09,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.475926885381341,1959,101,stop,c77ff2b188bb772f83acdff849de0532284e78094eede76421f863cc2adb9b89,41a6101464be7a465ab965e5f655782306929f61b69035bfd6f2d2dce77499d8,False,ABSTAIN,0.915063572219416,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000462|episode-000252|episode-000253,0.4776102175023441,0.5
r3-qwen3_8b-s0986-exposed,3,qwen3:8b,986,exposed,exposed,14069,2024-09-12,2024-09-13,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.734097208827734,1953,113,stop,95f3ab349341a4baa6116959307d1778d93023b72cf0e75c1ddba60eb0d317f8,d25db1d22d71922739bce7176fbd1ef0a238bca47852f65466991e2a862942c0,False,ABSTAIN,0.9156,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-001350|episode-000980|episode-000335|episode-000987|episode-000257,0.428793080293456,0.45
r3-qwen3_8b-s0986-hidden,3,qwen3:8b,986,hidden,exposed,14070,2024-09-12,2024-09-13,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3687063734978437,1170,47,stop,88a58e526adf91b657abb9e7c3b9cb8ce45fb7f9b0c03a563c3bde3570c916a9,cf8aa8a18e84b6b575a8d2be1215e7c566c300146e3e19f48ff1136fc7a7004a,False,ABSTAIN,0.9156,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.428793080293456,0.45
r3-qwen3_8b-s0709-exposed,3,qwen3:8b,709,exposed,exposed,14071,2023-12-10,2023-12-11,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.5290118791162968,1955,100,stop,33d9a95158c72bfba06f7742951afc4ce887efeca98e5b0f895ee5d828573f4a,c7643a4269cef10a5b7e89e1db00c8c289082a711dff13c5fab4170f77d146f3,False,BTC,0.9999952342201974,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001067|episode-001068|episode-001073,0.48096655146655853,0.5
r3-qwen3_8b-s0709-hidden,3,qwen3:8b,709,hidden,exposed,14072,2023-12-10,2023-12-11,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3841959033161402,1184,46,stop,f52295b8ddb9751d341bf5133a1ee4e24ca705f1bbbd8b634f26d954737191c9,ab36ac3130ba7b447db0374015a6049dbec0726b9060febda6918d8465690296,False,ABSTAIN,0.999,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4536490015437459,0.45
r3-qwen3_8b-s0695-exposed,3,qwen3:8b,695,exposed,exposed,14073,2023-11-26,2023-11-27,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4074420239776373,1948,98,stop,b0d8e23d366d69eb4bc58b90e306883b2bd4df0f5d9135e38fb4a6e2405ff7b2,54dc8ff9a566aea9d999d902d4e7dd0fdf6c2bd048c653c649d281e526ac7834,False,BTC,0.999445983308852,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001057|episode-001058|episode-000837,0.48590911941093223,0.5
r3-qwen3_8b-s0695-hidden,3,qwen3:8b,695,hidden,exposed,14074,2023-11-26,2023-11-27,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4936876334249973,1177,58,stop,6ce665165b677a632b1347bde2e7052c93428b4851ac92dd6a85c816b628d806,3847f29995b101f61ea3ddf09cf0544f7a52842dee6bc2a92d9fc5a4f4e7889f,False,ABSTAIN,0.999445983308852,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4588517046430866,0.45
r3-qwen3_8b-s1063-hidden,3,qwen3:8b,1063,hidden,hidden,14075,2024-11-28,2024-11-29,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.763159018009901,1179,70,stop,d88ad9156959116bcbe2e206fe53ed5291616342d502c824369db10916b3c0da,1bea17e6eb22a43ed4494d04982625de4e5876524ce0df7e055429d81a945de1,False,BTC,0.9999656474417588,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.466891276869804,0.45
r3-qwen3_8b-s1063-exposed,3,qwen3:8b,1063,exposed,hidden,14076,2024-11-28,2024-11-29,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.5131032913923264,1991,100,stop,459317463daa420c134f0abf75706253552f2b3ca88e08af89591c630f306f3b,7d6db12fa7bab35ce1afb50f7b4e9ccf0cb2480c42f252590c8df536afa4c819,False,BTC,0.9999656474417588,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001426|episode-000828|episode-000827,0.466891276869804,0.45
r3-qwen3_8b-s0760-exposed,3,qwen3:8b,760,exposed,exposed,14077,2024-01-30,2024-01-31,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.9471395295113325,1957,125,stop,a03c5c5fd2de5e8e9466b141476183da439c299e1d91fc127472b24fdd65ef9d,ffcbaa8253d00980c15237447f740f5d65d41c1774dfaf355b7dda33980f56d4,False,ABSTAIN,0.6314024643784618,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-001116|episode-001006|episode-000457|episode-000455|episode-000126,0.458734180225948,0.45
r3-qwen3_8b-s0760-hidden,3,qwen3:8b,760,hidden,exposed,14078,2024-01-30,2024-01-31,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5306894890964031,1172,59,stop,bf3cc6e48d541e5df75e0f34f6f5c243eb5dc2b439d76ff73fc348fa24f9cd83,790951d14338b15a2d69a9e9040b47ee63ba5a099512a70192f5bdb4f0240c5e,False,ABSTAIN,0.9389379459731512,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.458734180225948,0.45
r3-qwen3_8b-s0084-exposed,3,qwen3:8b,84,exposed,exposed,14079,2022-03-25,2022-03-26,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.7943181805312634,1958,123,stop,97808d892a31b06983df99406e8a564d892270f024c9f641413faa7c3e81e948,3a0d36634d8e5c8516f75a7cf275ec437fb6e66c7ea1ffb1668e1814113a12b8,False,ABSTAIN,0.6314024643784618,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000125|episode-000131|episode-000213|episode-000283|episode-000218,0.4763071018504102,0.5
r3-qwen3_8b-s0084-hidden,3,qwen3:8b,84,hidden,exposed,14080,2022-03-25,2022-03-26,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3669328913092613,1175,50,stop,0815ac8af85786bf2b935c49dd0ea8c913deb1973210bde88de8f8418bf8ab1a,115dd5c5bd9f4e723b466b5450fb7d700cd866a7756b20b001bdcede129cbde1,False,ABSTAIN,0.65,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4763071018504102,0.5
r3-qwen3_8b-s0591-exposed,3,qwen3:8b,591,exposed,exposed,14081,2023-08-14,2023-08-15,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.82081756927073,1943,122,stop,0edf02b91fa2ae87c138441759d1ef77063f8f366cc6688c4e5fd6286ca3c664,c49255ada98b9b62ec5fdaaae55322553b7f41fc98fc722a87111601e91c686d,False,ABSTAIN,0.9616129723153088,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000942|episode-000948|episode-000946|episode-000947|episode-000955,0.4705275419600565,0.45
r3-qwen3_8b-s0591-hidden,3,qwen3:8b,591,hidden,exposed,14082,2023-08-14,2023-08-15,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3426465429365635,1178,47,stop,6424865cffac345bf234e6b55ab88c19d193cabecc5ee0e7c66be980e5d0f4c8,b974f016b610dd2a0d4cd71263caa50d5948212347b72051a9543237dad70efe,False,ABSTAIN,0.9616,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4705275419600565,0.45
r3-qwen3_8b-s0509-exposed,3,qwen3:8b,509,exposed,exposed,14083,2023-05-24,2023-05-25,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.799730023369193,1961,121,stop,64f07e9f9c7d7395c91a17b6dc769836641e9ea6aec33f2a15ef22d1785f3f1b,f5dd9f01730a36419485435392fa4d94f505a2cbbf08c0772b8e11b3b0b101ac,False,ABSTAIN,0.990560690413026,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000872|episode-000871|episode-000866|episode-000865|episode-000864,0.4803596735023681,0.5
r3-qwen3_8b-s0509-hidden,3,qwen3:8b,509,hidden,exposed,14084,2023-05-24,2023-05-25,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.790702199563384,1170,73,stop,6953f159995631a494fa02e518dc04b619f027a2cd5cc5d8f3f18fb57ab5c16e,a476c921691c4ab5711c7d42669091715508e093d2b3312d76c14bfed608b736,False,ABSTAIN,0.990560690413026,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,,0.4803596735023681,0.5
r3-qwen3_8b-s0908-exposed,3,qwen3:8b,908,exposed,exposed,14085,2024-06-26,2024-06-27,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8232514802366495,1916,123,stop,cc90183df1e27c1239d41ed6a3c5ac020c5b2e10cc063aa396675697f78abebb,e3998660bf3bcb7fa0922347c44abd49baf9d72c6f25e88285fa3f054b4115a2,False,ABSTAIN,0.957557580917392,HIGH_VOLATILITY|DRAWDOWN_RISK|INSUFFICIENT_EVIDENCE,episode-001271|episode-001272|episode-000861|episode-000984|episode-000959,0.4519372877518876,0.45
r3-qwen3_8b-s0908-hidden,3,qwen3:8b,908,hidden,exposed,14086,2024-06-26,2024-06-27,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5202828086912632,1176,58,stop,9171aff9b479bac279caf875b35643b02e2cdca332821d4f0461cca689760a01,0766516fd9c5d2f97e48153bd0e925960402430accb1da2f0f411facd29ba827,False,ABSTAIN,0.957557580917392,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4519372877518876,0.45
r3-qwen3_8b-s0175-exposed,3,qwen3:8b,175,exposed,exposed,14087,2022-06-24,2022-06-25,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.424534972757101,1997,106,stop,e76d321579b9bb19f7c0282d05b182b1212a3408932af8fde1e0ba5b44cef5a2,1b8e7f4cda77bdb7a4138a1670494e942ef36f1d18451dbbfc54db4ad5753333,False,ABSTAIN,0.999999999874656,BEARISH_ROUTER|HIGH_VOLATILITY,episode-000539|episode-000163|episode-000156|episode-000150|episode-000155,0.4313624298770601,0.35000000000000003
r3-qwen3_8b-s0175-hidden,3,qwen3:8b,175,hidden,exposed,14088,2022-06-24,2022-06-25,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7049999684095383,1230,60,stop,f3081d741358b4a8fdf8c5488b3d865dd2a5b266ef858392bb135761ef0f5b90,d58b3942ccdb9d1628df2c141db20231f48f4b6cce7307e359c888fce2ff904d,False,ABSTAIN,0.999999999874656,HIGH_VOLATILITY|BULLISH_ROUTER,,0.4313624298770601,0.35000000000000003
r3-qwen3_8b-s1214-hidden,3,qwen3:8b,1214,hidden,hidden,14089,2025-04-28,2025-04-29,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5372942835092545,1176,66,stop,1b2ba36a0816cb206417f3d86cf2a002a26d3c3b9c405e202985f8d44c7b2080,5486300c8480d9c02188190df80f9e1b72d66a4a6f0d5afd154bac0da90eb380,False,ABSTAIN,0.6302917444203112,INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,,0.4225056489036395,0.4
r3-qwen3_8b-s1214-exposed,3,qwen3:8b,1214,exposed,hidden,14090,2025-04-28,2025-04-29,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.836714517325163,1950,125,stop,fd6481a63aaad129a6d0a392236c9e97733697cbf0b4cd6c7a29d5b1c9d024a6,05fe177418f4e0f2e501530b91d56782c16960c40deabfb1a97a8bf34c023516,False,ABSTAIN,0.6302917444203112,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-001252|episode-000908|episode-001367|episode-001298|episode-000804,0.4225056489036395,0.4
r3-qwen3_8b-s0504-exposed,3,qwen3:8b,504,exposed,exposed,14091,2023-05-19,2023-05-20,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.914608497172594,1960,125,stop,b15216fbdb337af974406785cf066fc4c1230169fb03ba24f90c07d359592808,7530f89dd7f075b5edaa875888c990c77bd799da11256e2824dad3049f9a8594,False,ABSTAIN,0.6314024643784618,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-000865|episode-000866|episode-000867|episode-000868|episode-000737,0.4773264914160225,0.5
r3-qwen3_8b-s0504-hidden,3,qwen3:8b,504,hidden,exposed,14092,2023-05-19,2023-05-20,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3654889557510614,1172,47,stop,392bfe44b910a055e9460006ef0c0559cdda08238947a601e1f43f4b2cb43f14,8373e1fd1700f87f55e7fa6fc11fbe88957dde576121f34a3e1b30ba28f69545,False,ABSTAIN,0.9676,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4773264914160225,0.5
r3-qwen3_8b-s0016-exposed,3,qwen3:8b,16,exposed,exposed,14093,2022-01-16,2022-01-17,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4637756161391735,1946,99,stop,7493e007745c3f1673c0860c2f43ada589ebd28474d23ed9a6437a9c88b7557f,9d95c98e8a66488bb2eef087000862fff061e87129e0090a3b9556d15f84ca9f,False,ABSTAIN,0.99977083353137,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000369|episode-000377|episode-000378,0.4729528891258585,0.45
r3-qwen3_8b-s0016-hidden,3,qwen3:8b,16,hidden,exposed,14094,2022-01-16,2022-01-17,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4880411066114902,1182,56,stop,a2f1bf340af89deb131de338285c03f639a5219c43779aafb3d08430d6119331,4335dba40b045c76ebc250c2bccb662dc59b868fab4a4b1e55423a669ea1607c,False,ABSTAIN,0.99977083353137,BEARISH_ROUTER|HIGH_VOLATILITY,,0.4729528891258585,0.45
r3-qwen3_8b-s0324-exposed,3,qwen3:8b,324,exposed,exposed,14095,2022-11-20,2022-11-21,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4266575798392296,1969,106,stop,57ca0bb219a5aa0c10396914555e2971ed441f36a5eeb2fcc15c285b70d03a52,be9b4dc7307114a8ff593563f9e89698e1d645831e2b36b6a8e34687c2e443f8,False,ABSTAIN,0.9993774818691268,BEARISH_ROUTER|HIGH_VOLATILITY,episode-000688|episode-000435|episode-000687|episode-000437|episode-000436,0.3837191286970462,0.4
r3-qwen3_8b-s0324-hidden,3,qwen3:8b,324,hidden,exposed,14096,2022-11-20,2022-11-21,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5388826839625835,1192,58,stop,7a1ff15470609c561925890a34498554feb16c5e3f38598d1477732bbed8c0fb,27a5fbd58d417bb929217ac79b12f1400c85979b643c9e22c0b1b206f3026ec8,False,ABSTAIN,0.9993774818691268,BEARISH_ROUTER|HIGH_VOLATILITY,,0.3837191286970462,0.4
